,date,volume
1017,2021-11-05 06:04:49+00:00,17
1016,2021-11-05 06:04:56+00:00,17
1015,2021-11-05 06:05:03+00:00,16
1014,2021-11-05 06:05:09+00:00,16
1013,2021-11-05 06:05:37+00:00,8
1012,2021-11-05 06:05:39+00:00,8
1011,2021-11-05 06:05:41+00:00,9
1010,2021-11-05 06:05:42+00:00,10
1009,2021-11-05 06:05:50+00:00,8
1008,2021-11-05 06:05:57+00:00,8
1007,2021-11-05 06:06:04+00:00,8
1006,2021-11-05 06:06:07+00:00,9
1005,2021-11-05 06:06:08+00:00,10
1004,2021-11-05 06:06:11+00:00,10
1003,2021-11-05 06:06:15+00:00,12
1002,2021-11-05 06:06:19+00:00,13
1001,2021-11-05 06:06:20+00:00,14
1000,2021-11-05 06:06:35+00:00,15
999,2021-11-05 06:06:36+00:00,16
998,2021-11-05 06:06:39+00:00,16
997,2021-11-05 06:06:41+00:00,16
996,2021-11-05 06:06:46+00:00,15
995,2021-11-05 06:06:48+00:00,16
994,2021-11-05 06:06:52+00:00,16
993,2021-11-05 06:06:56+00:00,17
992,2021-11-05 06:07:20+00:00,11
991,2021-11-05 06:07:27+00:00,11
990,2021-11-05 06:07:33+00:00,12
989,2021-11-05 06:07:34+00:00,13
988,2021-11-05 06:07:51+00:00,8
987,2021-11-05 06:08:03+00:00,6
986,2021-11-05 06:08:07+00:00,7
985,2021-11-05 06:08:10+00:00,8
984,2021-11-05 06:08:13+00:00,9
983,2021-11-05 06:08:15+00:00,10
982,2021-11-05 06:08:32+00:00,9
981,2021-11-05 06:08:33+00:00,10
980,2021-11-05 06:08:37+00:00,10
979,2021-11-05 06:08:40+00:00,11
978,2021-11-05 06:08:43+00:00,12
977,2021-11-05 06:08:54+00:00,12
976,2021-11-05 06:08:55+00:00,13
975,2021-11-05 06:09:00+00:00,15
974,2021-11-05 06:09:24+00:00,11
973,2021-11-05 06:09:45+00:00,6
972,2021-11-05 06:09:58+00:00,4
971,2021-11-05 06:10:02+00:00,4
970,2021-11-05 06:10:08+00:00,5
969,2021-11-05 06:10:22+00:00,7
968,2021-11-05 06:10:23+00:00,9
967,2021-11-05 06:10:24+00:00,11
966,2021-11-05 06:10:26+00:00,11
965,2021-11-05 06:10:35+00:00,12
964,2021-11-05 06:10:37+00:00,13
963,2021-11-05 06:10:45+00:00,14
962,2021-11-05 06:11:14+00:00,10
961,2021-11-05 06:11:25+00:00,7
960,2021-11-05 06:11:28+00:00,7
959,2021-11-05 06:11:32+00:00,8
958,2021-11-05 06:11:35+00:00,9
957,2021-11-05 06:11:37+00:00,9
956,2021-11-05 06:11:47+00:00,9
955,2021-11-05 06:12:02+00:00,10
954,2021-11-05 06:12:04+00:00,11
953,2021-11-05 06:12:14+00:00,12
952,2021-11-05 06:12:15+00:00,11
951,2021-11-05 06:12:23+00:00,12
950,2021-11-05 06:12:28+00:00,12
949,2021-11-05 06:12:30+00:00,12
948,2021-11-05 06:12:33+00:00,12
947,2021-11-05 06:12:35+00:00,13
946,2021-11-05 06:12:36+00:00,13
945,2021-11-05 06:12:37+00:00,14
944,2021-11-05 06:12:39+00:00,14
943,2021-11-05 06:12:40+00:00,15
942,2021-11-05 06:12:46+00:00,17
941,2021-11-05 06:13:02+00:00,16
940,2021-11-05 06:13:04+00:00,16
939,2021-11-05 06:13:06+00:00,16
938,2021-11-05 06:13:08+00:00,17
937,2021-11-05 06:13:16+00:00,16
936,2021-11-05 06:13:17+00:00,17
935,2021-11-05 06:13:23+00:00,18
934,2021-11-05 06:13:24+00:00,18
933,2021-11-05 06:13:26+00:00,19
932,2021-11-05 06:13:27+00:00,20
931,2021-11-05 06:13:33+00:00,19
930,2021-11-05 06:13:35+00:00,19
929,2021-11-05 06:13:36+00:00,19
928,2021-11-05 06:13:38+00:00,18
927,2021-11-05 06:13:41+00:00,16
926,2021-11-05 06:13:44+00:00,17
925,2021-11-05 06:13:49+00:00,17
924,2021-11-05 06:13:50+00:00,18
923,2021-11-05 06:13:54+00:00,19
922,2021-11-05 06:13:57+00:00,20
921,2021-11-05 06:14:03+00:00,20
920,2021-11-05 06:14:15+00:00,18
919,2021-11-05 06:14:24+00:00,16
918,2021-11-05 06:14:33+00:00,14
917,2021-11-05 06:14:38+00:00,12
916,2021-11-05 06:14:40+00:00,12
915,2021-11-05 06:14:42+00:00,12
914,2021-11-05 06:14:43+00:00,13
913,2021-11-05 06:14:44+00:00,14
912,2021-11-05 06:14:47+00:00,14
911,2021-11-05 06:14:52+00:00,13
910,2021-11-05 06:15:02+00:00,12
909,2021-11-05 06:15:07+00:00,13
908,2021-11-05 06:15:08+00:00,14
907,2021-11-05 06:15:13+00:00,15
906,2021-11-05 06:15:27+00:00,14
905,2021-11-05 06:15:28+00:00,15
904,2021-11-05 06:15:30+00:00,16
903,2021-11-05 06:15:37+00:00,16
902,2021-11-05 06:15:40+00:00,16
901,2021-11-05 06:15:45+00:00,13
900,2021-11-05 06:15:49+00:00,13
899,2021-11-05 06:15:53+00:00,13
898,2021-11-05 06:15:55+00:00,14
897,2021-11-05 06:16:04+00:00,13
896,2021-11-05 06:16:07+00:00,14
895,2021-11-05 06:16:09+00:00,13
894,2021-11-05 06:16:10+00:00,14
893,2021-11-05 06:16:13+00:00,15
892,2021-11-05 06:16:19+00:00,15
891,2021-11-05 06:16:22+00:00,16
890,2021-11-05 06:16:23+00:00,18
889,2021-11-05 06:16:31+00:00,16
888,2021-11-05 06:16:41+00:00,15
887,2021-11-05 06:16:43+00:00,16
886,2021-11-05 06:16:45+00:00,17
885,2021-11-05 06:16:55+00:00,15
884,2021-11-05 06:17:09+00:00,13
883,2021-11-05 06:17:10+00:00,13
882,2021-11-05 06:17:17+00:00,12
881,2021-11-05 06:17:18+00:00,13
880,2021-11-05 06:17:27+00:00,10
879,2021-11-05 06:17:33+00:00,10
878,2021-11-05 06:17:37+00:00,11
877,2021-11-05 06:17:41+00:00,13
876,2021-11-05 06:17:46+00:00,11
875,2021-11-05 06:17:47+00:00,12
874,2021-11-05 06:17:48+00:00,13
873,2021-11-05 06:17:55+00:00,14
872,2021-11-05 06:17:59+00:00,14
871,2021-11-05 06:18:12+00:00,13
870,2021-11-05 06:18:17+00:00,14
869,2021-11-05 06:18:19+00:00,13
868,2021-11-05 06:18:21+00:00,14
867,2021-11-05 06:18:22+00:00,15
866,2021-11-05 06:18:27+00:00,16
865,2021-11-05 06:18:35+00:00,15
864,2021-11-05 06:18:36+00:00,16
863,2021-11-05 06:18:38+00:00,15
862,2021-11-05 06:18:39+00:00,16
861,2021-11-05 06:18:45+00:00,16
860,2021-11-05 06:18:49+00:00,14
859,2021-11-05 06:18:53+00:00,16
858,2021-11-05 06:18:54+00:00,17
857,2021-11-05 06:18:59+00:00,17
856,2021-11-05 06:19:15+00:00,17
855,2021-11-05 06:19:20+00:00,16
854,2021-11-05 06:19:25+00:00,15
853,2021-11-05 06:19:26+00:00,16
852,2021-11-05 06:19:32+00:00,16
851,2021-11-05 06:19:38+00:00,15
850,2021-11-05 06:19:39+00:00,15
849,2021-11-05 06:19:43+00:00,16
848,2021-11-05 06:19:44+00:00,17
847,2021-11-05 06:19:47+00:00,17
846,2021-11-05 06:19:52+00:00,16
845,2021-11-05 06:20:12+00:00,13
844,2021-11-05 06:20:17+00:00,13
843,2021-11-05 06:20:18+00:00,14
842,2021-11-05 06:20:20+00:00,15
841,2021-11-05 06:20:22+00:00,15
840,2021-11-05 06:20:23+00:00,16
839,2021-11-05 06:20:32+00:00,15
838,2021-11-05 06:20:37+00:00,15
837,2021-11-05 06:20:41+00:00,16
836,2021-11-05 06:20:49+00:00,13
835,2021-11-05 06:20:50+00:00,14
834,2021-11-05 06:21:02+00:00,14
833,2021-11-05 06:21:04+00:00,15
832,2021-11-05 06:21:14+00:00,15
831,2021-11-05 06:21:29+00:00,11
830,2021-11-05 06:21:36+00:00,11
829,2021-11-05 06:21:40+00:00,9
828,2021-11-05 06:21:46+00:00,9
827,2021-11-05 06:21:47+00:00,10
826,2021-11-05 06:21:52+00:00,10
825,2021-11-05 06:21:53+00:00,11
824,2021-11-05 06:22:03+00:00,11
823,2021-11-05 06:22:05+00:00,12
822,2021-11-05 06:22:06+00:00,13
821,2021-11-05 06:22:11+00:00,14
820,2021-11-05 06:22:17+00:00,14
819,2021-11-05 06:22:18+00:00,15
818,2021-11-05 06:22:23+00:00,16
817,2021-11-05 06:22:29+00:00,17
816,2021-11-05 06:22:34+00:00,17
815,2021-11-05 06:22:35+00:00,18
814,2021-11-05 06:22:40+00:00,18
813,2021-11-05 06:22:41+00:00,18
812,2021-11-05 06:22:47+00:00,18
811,2021-11-05 06:22:48+00:00,17
810,2021-11-05 06:22:52+00:00,18
809,2021-11-05 06:22:53+00:00,18
808,2021-11-05 06:22:55+00:00,18
807,2021-11-05 06:22:57+00:00,19
806,2021-11-05 06:23:02+00:00,20
805,2021-11-05 06:23:04+00:00,21
804,2021-11-05 06:23:16+00:00,18
803,2021-11-05 06:23:19+00:00,17
802,2021-11-05 06:23:25+00:00,17
801,2021-11-05 06:23:29+00:00,18
800,2021-11-05 06:23:33+00:00,18
799,2021-11-05 06:23:36+00:00,17
798,2021-11-05 06:23:37+00:00,18
797,2021-11-05 06:23:44+00:00,17
796,2021-11-05 06:23:45+00:00,18
795,2021-11-05 06:23:47+00:00,19
794,2021-11-05 06:23:56+00:00,15
793,2021-11-05 06:23:58+00:00,15
792,2021-11-05 06:24:01+00:00,16
791,2021-11-05 06:24:08+00:00,14
790,2021-11-05 06:24:15+00:00,15
789,2021-11-05 06:24:20+00:00,14
788,2021-11-05 06:24:21+00:00,15
787,2021-11-05 06:24:24+00:00,16
786,2021-11-05 06:24:32+00:00,15
785,2021-11-05 06:24:35+00:00,15
784,2021-11-05 06:24:45+00:00,13
783,2021-11-05 06:24:49+00:00,13
782,2021-11-05 06:24:51+00:00,14
781,2021-11-05 06:24:52+00:00,15
780,2021-11-05 06:24:54+00:00,16
779,2021-11-05 06:24:58+00:00,16
778,2021-11-05 06:25:09+00:00,14
777,2021-11-05 06:25:11+00:00,15
776,2021-11-05 06:25:14+00:00,16
775,2021-11-05 06:25:16+00:00,17
774,2021-11-05 06:25:23+00:00,16
773,2021-11-05 06:25:25+00:00,16
772,2021-11-05 06:25:38+00:00,15
771,2021-11-05 06:25:46+00:00,15
770,2021-11-05 06:25:49+00:00,16
769,2021-11-05 06:25:57+00:00,12
768,2021-11-05 06:25:59+00:00,13
767,2021-11-05 06:26:07+00:00,14
766,2021-11-05 06:26:11+00:00,14
765,2021-11-05 06:26:14+00:00,14
764,2021-11-05 06:26:16+00:00,13
763,2021-11-05 06:26:18+00:00,13
762,2021-11-05 06:26:37+00:00,12
761,2021-11-05 06:26:45+00:00,12
760,2021-11-05 06:27:00+00:00,8
759,2021-11-05 06:27:01+00:00,9
758,2021-11-05 06:27:09+00:00,9
757,2021-11-05 06:27:14+00:00,9
756,2021-11-05 06:27:20+00:00,7
755,2021-11-05 06:27:22+00:00,9
754,2021-11-05 06:27:23+00:00,10
753,2021-11-05 06:27:28+00:00,11
752,2021-11-05 06:27:30+00:00,12
751,2021-11-05 06:27:32+00:00,14
750,2021-11-05 06:27:39+00:00,14
749,2021-11-05 06:27:49+00:00,15
748,2021-11-05 06:27:51+00:00,16
747,2021-11-05 06:27:56+00:00,17
746,2021-11-05 06:27:57+00:00,18
745,2021-11-05 06:27:58+00:00,19
744,2021-11-05 06:28:00+00:00,20
743,2021-11-05 06:28:01+00:00,20
742,2021-11-05 06:28:08+00:00,20
741,2021-11-05 06:28:11+00:00,20
740,2021-11-05 06:28:21+00:00,21
739,2021-11-05 06:28:38+00:00,15
738,2021-11-05 06:28:56+00:00,12
737,2021-11-05 06:29:01+00:00,9
736,2021-11-05 06:29:06+00:00,9
735,2021-11-05 06:29:08+00:00,10
734,2021-11-05 06:29:09+00:00,10
733,2021-11-05 06:29:10+00:00,11
732,2021-11-05 06:29:16+00:00,9
731,2021-11-05 06:29:19+00:00,10
730,2021-11-05 06:29:21+00:00,11
729,2021-11-05 06:29:23+00:00,11
728,2021-11-05 06:29:24+00:00,12
727,2021-11-05 06:29:47+00:00,12
726,2021-11-05 06:29:57+00:00,12
725,2021-11-05 06:30:03+00:00,12
724,2021-11-05 06:30:13+00:00,9
723,2021-11-05 06:30:22+00:00,7
722,2021-11-05 06:30:42+00:00,6
721,2021-11-05 06:30:48+00:00,6
720,2021-11-05 06:30:54+00:00,7
719,2021-11-05 06:30:56+00:00,8
718,2021-11-05 06:31:00+00:00,8
717,2021-11-05 06:31:20+00:00,7
716,2021-11-05 06:31:21+00:00,8
715,2021-11-05 06:31:23+00:00,8
714,2021-11-05 06:31:29+00:00,9
713,2021-11-05 06:31:32+00:00,10
712,2021-11-05 06:31:33+00:00,11
711,2021-11-05 06:31:51+00:00,10
710,2021-11-05 06:31:59+00:00,9
709,2021-11-05 06:32:04+00:00,9
708,2021-11-05 06:32:05+00:00,10
707,2021-11-05 06:32:08+00:00,11
706,2021-11-05 06:32:10+00:00,12
705,2021-11-05 06:32:12+00:00,13
704,2021-11-05 06:32:16+00:00,14
703,2021-11-05 06:32:19+00:00,15
702,2021-11-05 06:32:23+00:00,14
701,2021-11-05 06:32:25+00:00,14
700,2021-11-05 06:32:32+00:00,14
699,2021-11-05 06:32:40+00:00,13
698,2021-11-05 06:32:53+00:00,13
697,2021-11-05 06:32:54+00:00,14
696,2021-11-05 06:33:02+00:00,14
695,2021-11-05 06:33:07+00:00,13
694,2021-11-05 06:33:12+00:00,12
693,2021-11-05 06:33:27+00:00,8
692,2021-11-05 06:33:29+00:00,9
691,2021-11-05 06:33:35+00:00,9
690,2021-11-05 06:33:37+00:00,10
689,2021-11-05 06:33:42+00:00,10
688,2021-11-05 06:33:53+00:00,11
687,2021-11-05 06:34:10+00:00,8
686,2021-11-05 06:34:21+00:00,8
685,2021-11-05 06:34:27+00:00,9
684,2021-11-05 06:34:28+00:00,9
683,2021-11-05 06:34:36+00:00,8
682,2021-11-05 06:34:39+00:00,8
681,2021-11-05 06:34:47+00:00,8
680,2021-11-05 06:34:58+00:00,8
679,2021-11-05 06:35:01+00:00,9
678,2021-11-05 06:35:11+00:00,9
677,2021-11-05 06:35:19+00:00,10
676,2021-11-05 06:35:20+00:00,11
675,2021-11-05 06:35:25+00:00,11
674,2021-11-05 06:35:26+00:00,12
673,2021-11-05 06:35:29+00:00,11
672,2021-11-05 06:35:33+00:00,12
671,2021-11-05 06:35:35+00:00,13
670,2021-11-05 06:35:51+00:00,11
669,2021-11-05 06:36:11+00:00,10
668,2021-11-05 06:36:18+00:00,10
667,2021-11-05 06:36:24+00:00,9
666,2021-11-05 06:36:33+00:00,7
665,2021-11-05 06:36:38+00:00,6
664,2021-11-05 06:36:39+00:00,7
663,2021-11-05 06:36:43+00:00,8
662,2021-11-05 06:36:48+00:00,10
661,2021-11-05 06:36:49+00:00,11
660,2021-11-05 06:36:51+00:00,12
659,2021-11-05 06:37:02+00:00,12
658,2021-11-05 06:37:13+00:00,12
657,2021-11-05 06:37:20+00:00,12
656,2021-11-05 06:37:23+00:00,13
655,2021-11-05 06:37:30+00:00,13
654,2021-11-05 06:37:31+00:00,14
653,2021-11-05 06:37:44+00:00,10
652,2021-11-05 06:37:58+00:00,8
651,2021-11-05 06:38:28+00:00,5
650,2021-11-05 06:38:30+00:00,6
649,2021-11-05 06:38:34+00:00,5
648,2021-11-05 06:38:51+00:00,6
647,2021-11-05 06:38:55+00:00,7
646,2021-11-05 06:38:56+00:00,8
645,2021-11-05 06:38:57+00:00,9
644,2021-11-05 06:38:59+00:00,9
643,2021-11-05 06:39:18+00:00,10
642,2021-11-05 06:39:33+00:00,9
641,2021-11-05 06:39:36+00:00,9
640,2021-11-05 06:40:03+00:00,4
639,2021-11-05 06:40:06+00:00,5
638,2021-11-05 06:40:18+00:00,6
637,2021-11-05 06:40:30+00:00,6
636,2021-11-05 06:40:32+00:00,7
635,2021-11-05 06:40:33+00:00,8
634,2021-11-05 06:40:34+00:00,8
633,2021-11-05 06:40:37+00:00,8
632,2021-11-05 06:40:42+00:00,9
631,2021-11-05 06:40:54+00:00,10
630,2021-11-05 06:40:56+00:00,11
629,2021-11-05 06:41:12+00:00,10
628,2021-11-05 06:41:15+00:00,11
627,2021-11-05 06:41:16+00:00,12
626,2021-11-05 06:41:30+00:00,12
625,2021-11-05 06:41:31+00:00,12
624,2021-11-05 06:41:35+00:00,10
623,2021-11-05 06:41:39+00:00,11
622,2021-11-05 06:41:40+00:00,12
621,2021-11-05 06:41:44+00:00,13
620,2021-11-05 06:41:46+00:00,14
619,2021-11-05 06:41:56+00:00,14
618,2021-11-05 06:42:03+00:00,14
617,2021-11-05 06:42:04+00:00,16
616,2021-11-05 06:42:06+00:00,17
615,2021-11-05 06:42:13+00:00,17
614,2021-11-05 06:42:19+00:00,16
613,2021-11-05 06:42:20+00:00,17
612,2021-11-05 06:42:26+00:00,18
611,2021-11-05 06:42:34+00:00,17
610,2021-11-05 06:42:37+00:00,16
609,2021-11-05 06:42:45+00:00,14
608,2021-11-05 06:42:55+00:00,14
607,2021-11-05 06:42:57+00:00,14
606,2021-11-05 06:43:01+00:00,15
605,2021-11-05 06:43:07+00:00,13
604,2021-11-05 06:43:22+00:00,12
603,2021-11-05 06:43:34+00:00,12
602,2021-11-05 06:43:40+00:00,11
601,2021-11-05 06:43:47+00:00,10
600,2021-11-05 06:43:55+00:00,11
599,2021-11-05 06:44:18+00:00,6
598,2021-11-05 06:44:22+00:00,7
597,2021-11-05 06:44:30+00:00,7
596,2021-11-05 06:44:47+00:00,6
595,2021-11-05 06:44:49+00:00,6
594,2021-11-05 06:44:55+00:00,7
593,2021-11-05 06:45:04+00:00,8
592,2021-11-05 06:45:10+00:00,9
591,2021-11-05 06:45:11+00:00,11
590,2021-11-05 06:45:14+00:00,12
589,2021-11-05 06:45:19+00:00,12
588,2021-11-05 06:45:24+00:00,12
587,2021-11-05 06:45:25+00:00,14
586,2021-11-05 06:45:27+00:00,15
585,2021-11-05 06:45:37+00:00,15
584,2021-11-05 06:46:06+00:00,11
583,2021-11-05 06:46:18+00:00,9
582,2021-11-05 06:46:20+00:00,9
581,2021-11-05 06:46:21+00:00,10
580,2021-11-05 06:46:26+00:00,9
579,2021-11-05 06:46:29+00:00,9
578,2021-11-05 06:46:47+00:00,9
577,2021-11-05 06:46:48+00:00,10
576,2021-11-05 06:47:06+00:00,11
575,2021-11-05 06:47:38+00:00,4
574,2021-11-05 06:47:44+00:00,5
573,2021-11-05 06:47:48+00:00,6
572,2021-11-05 06:47:56+00:00,8
571,2021-11-05 06:48:12+00:00,8
570,2021-11-05 06:48:25+00:00,9
569,2021-11-05 06:48:36+00:00,10
568,2021-11-05 06:48:38+00:00,11
567,2021-11-05 06:48:41+00:00,11
566,2021-11-05 06:48:42+00:00,12
565,2021-11-05 06:48:49+00:00,9
564,2021-11-05 06:49:04+00:00,9
563,2021-11-05 06:49:06+00:00,10
562,2021-11-05 06:49:19+00:00,10
561,2021-11-05 06:49:29+00:00,10
560,2021-11-05 06:49:30+00:00,12
559,2021-11-05 06:49:37+00:00,12
558,2021-11-05 06:49:45+00:00,9
557,2021-11-05 06:49:47+00:00,10
556,2021-11-05 06:50:02+00:00,11
555,2021-11-05 06:50:07+00:00,10
554,2021-11-05 06:50:10+00:00,11
553,2021-11-05 06:50:16+00:00,12
552,2021-11-05 06:50:26+00:00,12
551,2021-11-05 06:50:27+00:00,13
550,2021-11-05 06:50:33+00:00,11
549,2021-11-05 06:50:41+00:00,11
548,2021-11-05 06:50:45+00:00,12
547,2021-11-05 06:50:51+00:00,10
546,2021-11-05 06:51:06+00:00,10
545,2021-11-05 06:51:09+00:00,10
544,2021-11-05 06:51:13+00:00,11
543,2021-11-05 06:51:36+00:00,8
542,2021-11-05 06:51:38+00:00,9
541,2021-11-05 06:51:51+00:00,8
540,2021-11-05 06:51:59+00:00,8
539,2021-11-05 06:52:00+00:00,9
538,2021-11-05 06:52:03+00:00,10
537,2021-11-05 06:52:11+00:00,8
536,2021-11-05 06:52:16+00:00,8
535,2021-11-05 06:52:20+00:00,9
534,2021-11-05 06:52:22+00:00,10
533,2021-11-05 06:52:30+00:00,11
532,2021-11-05 06:52:32+00:00,12
531,2021-11-05 06:52:35+00:00,13
530,2021-11-05 06:52:36+00:00,14
529,2021-11-05 06:52:40+00:00,13
528,2021-11-05 06:52:45+00:00,15
527,2021-11-05 06:52:48+00:00,16
526,2021-11-05 06:53:02+00:00,14
525,2021-11-05 06:53:10+00:00,14
524,2021-11-05 06:53:24+00:00,11
523,2021-11-05 06:53:32+00:00,12
522,2021-11-05 06:53:44+00:00,8
521,2021-11-05 06:53:52+00:00,7
520,2021-11-05 06:53:56+00:00,8
519,2021-11-05 06:54:12+00:00,7
518,2021-11-05 06:54:22+00:00,8
517,2021-11-05 06:54:25+00:00,7
516,2021-11-05 06:54:27+00:00,9
515,2021-11-05 06:54:36+00:00,9
514,2021-11-05 06:54:38+00:00,10
513,2021-11-05 06:54:58+00:00,8
512,2021-11-05 06:55:03+00:00,9
511,2021-11-05 06:55:13+00:00,9
510,2021-11-05 06:55:25+00:00,9
509,2021-11-05 06:55:30+00:00,7
508,2021-11-05 06:55:41+00:00,6
507,2021-11-05 06:55:44+00:00,7
506,2021-11-05 06:56:09+00:00,6
505,2021-11-05 06:56:13+00:00,7
504,2021-11-05 06:56:14+00:00,8
503,2021-11-05 06:56:39+00:00,7
502,2021-11-05 06:56:45+00:00,6
501,2021-11-05 06:56:46+00:00,7
500,2021-11-05 06:56:47+00:00,8
499,2021-11-05 06:56:51+00:00,9
498,2021-11-05 06:56:52+00:00,10
497,2021-11-05 06:56:53+00:00,11
496,2021-11-05 06:57:05+00:00,12
495,2021-11-05 06:57:06+00:00,13
494,2021-11-05 06:57:07+00:00,14
493,2021-11-05 06:57:16+00:00,11
492,2021-11-05 06:57:32+00:00,12
491,2021-11-05 06:57:33+00:00,13
490,2021-11-05 06:57:40+00:00,13
489,2021-11-05 06:57:49+00:00,11
488,2021-11-05 06:57:50+00:00,12
487,2021-11-05 06:57:51+00:00,13
486,2021-11-05 06:57:52+00:00,13
485,2021-11-05 06:57:58+00:00,12
484,2021-11-05 06:58:02+00:00,14
483,2021-11-05 06:58:08+00:00,12
482,2021-11-05 06:58:13+00:00,13
481,2021-11-05 06:58:17+00:00,13
480,2021-11-05 06:58:20+00:00,14
479,2021-11-05 06:58:22+00:00,15
478,2021-11-05 06:58:25+00:00,16
477,2021-11-05 06:58:30+00:00,17
476,2021-11-05 06:58:31+00:00,18
475,2021-11-05 06:58:34+00:00,17
474,2021-11-05 06:58:44+00:00,17
473,2021-11-05 06:58:50+00:00,17
472,2021-11-05 06:58:52+00:00,16
471,2021-11-05 06:58:59+00:00,15
470,2021-11-05 06:59:25+00:00,9
469,2021-11-05 06:59:35+00:00,6
468,2021-11-05 06:59:40+00:00,7
467,2021-11-05 06:59:41+00:00,8
466,2021-11-05 06:59:47+00:00,8
465,2021-11-05 07:00:00+00:00,6
464,2021-11-05 07:00:03+00:00,7
463,2021-11-05 07:00:22+00:00,8
462,2021-11-05 07:00:29+00:00,8
461,2021-11-05 07:00:35+00:00,9
460,2021-11-05 07:00:42+00:00,7
459,2021-11-05 07:00:48+00:00,7
458,2021-11-05 07:00:51+00:00,9
457,2021-11-05 07:00:52+00:00,10
456,2021-11-05 07:01:19+00:00,9
455,2021-11-05 07:01:30+00:00,8
454,2021-11-05 07:01:32+00:00,9
453,2021-11-05 07:01:39+00:00,9
452,2021-11-05 07:01:58+00:00,5
451,2021-11-05 07:02:02+00:00,6
450,2021-11-05 07:02:03+00:00,7
449,2021-11-05 07:02:07+00:00,8
448,2021-11-05 07:02:08+00:00,9
447,2021-11-05 07:02:09+00:00,10
446,2021-11-05 07:02:22+00:00,10
445,2021-11-05 07:02:42+00:00,9
444,2021-11-05 07:02:58+00:00,10
443,2021-11-05 07:03:28+00:00,4
442,2021-11-05 07:03:32+00:00,5
441,2021-11-05 07:03:33+00:00,6
440,2021-11-05 07:03:38+00:00,8
439,2021-11-05 07:03:43+00:00,7
438,2021-11-05 07:03:46+00:00,8
437,2021-11-05 07:03:56+00:00,9
436,2021-11-05 07:04:02+00:00,9
435,2021-11-05 07:04:08+00:00,10
434,2021-11-05 07:04:13+00:00,11
433,2021-11-05 07:04:24+00:00,12
432,2021-11-05 07:04:26+00:00,13
431,2021-11-05 07:04:31+00:00,13
430,2021-11-05 07:04:35+00:00,11
429,2021-11-05 07:04:39+00:00,11
428,2021-11-05 07:04:52+00:00,10
427,2021-11-05 07:04:54+00:00,11
426,2021-11-05 07:04:57+00:00,11
425,2021-11-05 07:05:07+00:00,11
424,2021-11-05 07:05:12+00:00,11
423,2021-11-05 07:05:13+00:00,12
422,2021-11-05 07:05:22+00:00,12
421,2021-11-05 07:05:33+00:00,10
420,2021-11-05 07:05:49+00:00,9
419,2021-11-05 07:05:58+00:00,7
418,2021-11-05 07:05:59+00:00,8
417,2021-11-05 07:06:00+00:00,9
416,2021-11-05 07:06:03+00:00,10
415,2021-11-05 07:06:04+00:00,11
414,2021-11-05 07:06:13+00:00,10
413,2021-11-05 07:06:14+00:00,10
412,2021-11-05 07:06:16+00:00,11
411,2021-11-05 07:06:22+00:00,12
410,2021-11-05 07:06:35+00:00,11
409,2021-11-05 07:06:37+00:00,12
408,2021-11-05 07:06:39+00:00,13
407,2021-11-05 07:06:42+00:00,14
406,2021-11-05 07:06:43+00:00,15
405,2021-11-05 07:06:47+00:00,16
404,2021-11-05 07:06:48+00:00,17
403,2021-11-05 07:06:58+00:00,17
402,2021-11-05 07:07:22+00:00,10
401,2021-11-05 07:07:59+00:00,2
400,2021-11-05 07:08:01+00:00,3
399,2021-11-05 07:08:07+00:00,4
398,2021-11-05 07:08:14+00:00,5
397,2021-11-05 07:08:15+00:00,6
396,2021-11-05 07:08:20+00:00,7
395,2021-11-05 07:08:25+00:00,7
394,2021-11-05 07:08:38+00:00,8
393,2021-11-05 07:08:47+00:00,9
392,2021-11-05 07:08:54+00:00,10
391,2021-11-05 07:08:59+00:00,11
390,2021-11-05 07:09:25+00:00,6
389,2021-11-05 07:09:32+00:00,6
388,2021-11-05 07:09:41+00:00,6
387,2021-11-05 07:09:54+00:00,6
386,2021-11-05 07:09:57+00:00,6
385,2021-11-05 07:10:00+00:00,6
384,2021-11-05 07:10:02+00:00,7
383,2021-11-05 07:10:07+00:00,8
382,2021-11-05 07:10:15+00:00,9
381,2021-11-05 07:10:24+00:00,10
380,2021-11-05 07:10:31+00:00,10
379,2021-11-05 07:10:32+00:00,11
378,2021-11-05 07:10:34+00:00,11
377,2021-11-05 07:10:55+00:00,10
376,2021-11-05 07:10:57+00:00,11
375,2021-11-05 07:11:01+00:00,10
374,2021-11-05 07:11:04+00:00,10
373,2021-11-05 07:11:06+00:00,11
372,2021-11-05 07:11:12+00:00,11
371,2021-11-05 07:11:14+00:00,12
370,2021-11-05 07:11:20+00:00,13
369,2021-11-05 07:11:23+00:00,14
368,2021-11-05 07:11:27+00:00,14
367,2021-11-05 07:11:31+00:00,15
366,2021-11-05 07:11:36+00:00,13
365,2021-11-05 07:11:37+00:00,14
364,2021-11-05 07:11:39+00:00,15
363,2021-11-05 07:11:42+00:00,16
362,2021-11-05 07:11:51+00:00,17
361,2021-11-05 07:11:52+00:00,18
360,2021-11-05 07:11:56+00:00,19
359,2021-11-05 07:12:12+00:00,16
358,2021-11-05 07:12:21+00:00,13
357,2021-11-05 07:12:24+00:00,13
356,2021-11-05 07:12:30+00:00,13
355,2021-11-05 07:12:38+00:00,11
354,2021-11-05 07:12:43+00:00,10
353,2021-11-05 07:12:44+00:00,11
