tweet_created_at,tweet_id,tweet_text,tweet_source,tweet_retweet_count,tweet_favorite_count,tweet_created_date
2021-11-01 20:04:14+00:00,1.46E+18,"New character coming to animal crossing, Petri :) 💕 Hope ya like!

#AnimalCrossing #AnimalCrossingNewHorizons… https://t.co/I1zEDKTnlg",Twitter for iPhone,8,29,11/1/2021
2021-11-04 21:58:18+00:00,1.46E+18,"First date, kind nervous.
#AnimalCrossing #ACNH #NintendoSwitch https://t.co/fHAK88vRic",Nintendo Switch Share,8,154,11/4/2021
2021-11-05 03:00:54+00:00,1.46E+18,"since the community is being active again, am in search of active moots for #animalcrossing! 👩🏻‍🌾

let’s do a follo… https://t.co/SKBeTpIqvI",Twitter for iPhone,8,25,11/5/2021
2021-11-04 22:31:27+00:00,1.46E+18,"I will find you, Sasha. I promise. #AnimalCrossing #ACNH https://t.co/iY8mcVRokR",Twitter Web App,8,19,11/4/2021
2021-11-02 23:48:15+00:00,1.46E+18,LITERAL FIRST THING I SEE UPON OPENING THIS GAME AGAIN FOR THE FIRST TIME IN MONTHS #AnimalCrossing #ACNH… https://t.co/HfXcDVQdcq,Nintendo Switch Share,8,61,11/2/2021
2021-11-01 04:41:14+00:00,1.46E+18,"This reads so ominous like 
""You cannot contact residents who's presence has been deleted from your island""… https://t.co/maSCiBhW5D",Twitter for Android,8,133,11/1/2021
2021-11-04 22:47:25+00:00,1.46E+18,thicc #AnimalCrossing #ACNH #NintendoSwitch https://t.co/Zrxvg0whfU,Nintendo Switch Share,8,167,11/4/2021
2021-11-04 21:14:07+00:00,1.46E+18,"all the New villagers + their default phones
#AnimalCrossing #ACNH https://t.co/lDP5pYTmli",Twitter Web App,8,54,11/4/2021
2021-11-05 18:20:01+00:00,1.46E+18,"Animal Crossing's Happy Home Paradise DLC Has Bugs, Here's How To Avoid Them https://t.co/EdZ26sdLpo #Repost… https://t.co/TfDPmxFaSO",Nlife CMS,8,68,11/5/2021
2021-11-05 21:22:42+00:00,1.46E+18,Pervert. Some kind of pervert for sure #AnimalCrossing #ACNH #NintendoSwitch https://t.co/GSOl7Fbr2t,Nintendo Switch Share,8,136,11/5/2021
2021-10-31 10:49:41+00:00,1.45E+18,"💫How it feels waiting for the update on the 5th 💫

#acnh #AnimalCrossingNewHorizons #animalcrossing… https://t.co/D7S7oYyOFx",Twitter for Android,8,48,10/31/2021
2021-11-05 02:17:41+00:00,1.46E+18,"Apparently, I have a total of 2,000 nmts in my storage. I know you guys want to search for a certain villager. I’m… https://t.co/kFuwWHAf7Q",Twitter for iPhone,8,19,11/5/2021
2021-11-04 21:50:37+00:00,1.46E+18,"I love this item so much!

 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/MBcrPq5NuW",Nintendo Switch Share,8,114,11/4/2021
2021-10-31 22:01:42+00:00,1.45E+18,"— Coco supremacy 🤍
#animalcrossing #acnh https://t.co/gML8RoQ0Gi",Twitter for Android,8,246,10/31/2021
2021-11-04 19:44:12+00:00,1.46E+18,"Guys, look at this cool surprise! #ACNHUpdate #Nintendo #AnimalCrossing https://t.co/Z3VPmpWb6i",Twitter for iPhone,8,44,11/4/2021
2021-11-04 21:28:47+00:00,1.46E+18,knock knock. open your door #AnimalCrossing #ACNH #NintendoSwitch https://t.co/zwZ1xJtrwr,Nintendo Switch Share,7,28,11/4/2021
2021-11-03 01:00:01+00:00,1.46E+18,"✨flash giveaway - 8:00-8:05✨

a trip to juniper!

-like to enter
-ends in 5 minutes
-i will dm you if you win but p… https://t.co/yqMDebMrAJ",Twitter Web App,7,61,11/3/2021
2021-11-05 19:50:01+00:00,1.46E+18,Time Travelling Reveals New Event Coming To Animal Crossing: New Horizons This Month https://t.co/EMaaxJ0O2n… https://t.co/5cx2okaYOw,Nlife CMS,7,63,11/5/2021
2021-11-04 17:29:14+00:00,1.46E+18,Maddie? Do we need to talk? #AnimalCrossing #ACNH #NintendoSwitch https://t.co/07UBQ2kNy1,Nintendo Switch Share,7,30,11/4/2021
2021-11-05 17:04:53+00:00,1.46E+18,When your space squirrel has a better gamer setup than you #AnimalCrossing #ACNH https://t.co/KaCxd5dWu4,Nintendo Switch Share,7,37,11/5/2021
2021-11-05 00:29:54+00:00,1.46E+18,"tw for flash / lighting

HELLO I LOVE THEM 
#AnimalCrossing #ACNH #NintendoSwitch https://t.co/La3yjfLQ95",Nintendo Switch Share,7,64,11/5/2021
2021-11-04 15:56:58+00:00,1.46E+18,Couldn't be happier with my new house design! Just look at me. I'm glowing!  #AnimalCrossing #ACNH https://t.co/bLh0jgIWRJ,Nintendo Switch Share,7,270,11/4/2021
2021-11-05 20:31:25+00:00,1.46E+18,"🔴LIVE

IT WOOORKS!!! IT'S ALIVE!!! #AnimalCrossing DLC time over on Twitch!!

&gt;&gt;&gt;&gt; https://t.co/zmdSCYaRjO &lt;&lt;&lt;&lt; https://t.co/brqsM2eJC1",Twitter Web App,7,13,11/5/2021
2021-11-05 01:45:49+00:00,1.46E+18,"Me and the gyroid pals grooving to K.K. Bubblegum
#ACNHUpdate #ACNH #AnimalCrossingNewHorizions… https://t.co/EtZpQvPrSc",Twitter for Android,7,40,11/5/2021
2021-11-04 18:20:12+00:00,1.46E+18,"Random: Today's Animal Crossing Update Adds Not One Froggy Chair, But Six Froggy Chairs https://t.co/YxA2BkULw1… https://t.co/UweLhCzhUn",Nlife CMS,7,77,11/4/2021
2021-10-31 13:37:09+00:00,1.45E+18,Happy Halloween guys!! 🎃💜✨Who's gonna spend their halloween day playing #animalcrossing like me?? https://t.co/TLFtyo0B9s,Twitter Web App,7,27,10/31/2021
2021-11-04 14:54:37+00:00,1.46E+18,What‘s your fave new item of the update? 🥺🧡 #acnh #AnimalCrossingNewHorizons #Animalcrossing https://t.co/VcrSJjJbnU,Twitter for iPhone,7,29,11/4/2021
2021-11-04 17:02:42+00:00,1.46E+18,"🌹

Game - #AnimalCrossingNewHorizons 

#VGPUnite #WorldofVP #ArtisticofSociety #VPEclipse #TheCapturedCollective… https://t.co/5OLIpVKiVa",Twitter Web App,7,27,11/4/2021
2021-11-05 18:05:29+00:00,1.46E+18,Oh wow I love him already #ACNH #AnimalCrossing #ACNHUpdate https://t.co/BdXQZ9uKIb,Twitter for iPhone,7,28,11/5/2021
2021-11-04 14:23:32+00:00,1.46E+18,I will either be praised or cancelled for this but I can’t keep it in any longer. It was ME who dropped the update… https://t.co/GHbmilyExu,Twitter for iPhone,7,32,11/4/2021
2021-10-31 10:22:50+00:00,1.45E+18,"🎃🦇🕸Happy Halloween🍭🍬🍪👻

#ポケ森 #ポケ森ニンドリ
#ポケ森写真部 
#AnimalCrossing #PocketCamp https://t.co/c8JSBQnA4A",Twitter for Android,7,120,10/31/2021
2021-11-04 14:23:32+00:00,1.46E+18,I will either be praised or cancelled for this but I can’t keep it in any longer. It was ME who dropped the update… https://t.co/GHbmilyExu,Twitter for iPhone,7,33,11/4/2021
2021-10-31 16:36:27+00:00,1.45E+18,"Cute frogs 🧡

#ACNH #AnimalCrossing https://t.co/LsiXPuXnf0",Twitter for Android,7,44,10/31/2021
2021-11-05 16:39:27+00:00,1.46E+18,"Bye, this is my fulltime job now. 📦✈️🏝 #ACNH #AnimalCrossing https://t.co/hq7venITnH",Twitter for iPhone,7,64,11/5/2021
2021-11-05 21:03:29+00:00,1.46E+18,"Three more to go! 

#AnimalCrossing #AnimalCrossingNewHorizon https://t.co/XwTxxqMTPt",Twitter for iPhone,7,25,11/5/2021
2021-11-05 16:36:13+00:00,1.46E+18,"I am once again self promoting :eyes emoji:

#AnimalCrossing #ACNH #NintendoSwitch https://t.co/GEDIEUO3j0",Nintendo Switch Share,7,19,11/5/2021
2021-11-05 16:00:03+00:00,1.46E+18,Random: You Might Want To Clear Your Animal Crossing Home Of Cockroaches Before Villagers Visit… https://t.co/KfHjg0PUtX,Nlife CMS,7,85,11/5/2021
2021-11-01 22:11:02+00:00,1.46E+18,Check out Squirrels Only: Animal Crossing Amiibo Card: lot of 8 - Nintendo [Free Shipping]  https://t.co/6U1kBhk9fv… https://t.co/GcUK0Zspsz,Twitter Web App,7,4,11/1/2021
2021-11-01 00:26:31+00:00,1.45E+18,"👻 Trick-or-Treat Flash GA 👻

🎃 4 WINNERS
🍭 Each win 10 trick-or-treat bags 

RULES:
👹 must follow me &amp; @NeverlandTI… https://t.co/DKVbMmDUA5",Twitter for iPhone,7,5,11/1/2021
2021-11-05 00:01:53+00:00,1.46E+18,CLATTEROID SO CUTE #AnimalCrossing #ACNH #NintendoSwitch https://t.co/PohVuqYZo8,Nintendo Switch Share,7,34,11/5/2021
2021-11-05 02:08:53+00:00,1.46E+18,"#AnimalCrossing #ACNH #NintendoSwitch

blathers x brewster real???????? https://t.co/Deoxkhdw83",Nintendo Switch Share,7,23,11/5/2021
2021-11-04 15:45:11+00:00,1.46E+18,"PSA: Leif Can Now Weed Your Animal Crossing: New Horizons Island, But It's Pricey https://t.co/liU74wGXVm #PSA… https://t.co/yP7ztdebcv",Nlife CMS,7,59,11/4/2021
2021-11-04 23:10:37+00:00,1.46E+18,"#AnimalCrossing #ACNH #NintendoSwitch Uuuhm... Did I interrupt something here?^^' They are so cute together, I tota… https://t.co/O2zFwpCb0S",Nintendo Switch Share,7,61,11/4/2021
2021-11-05 20:59:32+00:00,1.46E+18,Dude came over to poop!  #AnimalCrossing #ACNH #NintendoSwitch https://t.co/6r4TxKWkIA,Nintendo Switch Share,7,25,11/5/2021
2021-11-05 11:20:02+00:00,1.46E+18,Animal Crossing's Sanrio And Series 5 amiibo Cards Are Now Available From My Nintendo UK https://t.co/QxzP60fPDY… https://t.co/HB1spt4jUg,Nlife CMS,7,58,11/5/2021
2021-10-30 06:24:41+00:00,1.45E+18,"𝑃𝑟𝑒𝑡𝑡𝑦 𝑏𝑜𝑦🐰🥕

#AnimalCrossing #sasha #fanart #digitalart https://t.co/jxwX8VzKX8",Twitter Web App,7,42,10/30/2021
2021-11-02 19:14:04+00:00,1.46E+18,"I dozed off and almost missed my ride!🚌

#acnh #animalcrossing #acnhdesign https://t.co/f9Mzui6Xk8",Twitter for iPhone,7,61,11/2/2021
2021-11-02 01:03:39+00:00,1.46E+18,Blathers and I on November 4th 6pm PDT #AnimalCrossing #ACNH https://t.co/LY7X2BUYNS,Nintendo Switch Share,7,49,11/2/2021
2021-11-05 11:02:10+00:00,1.46E+18,"Double bridge 2nd

#あつまれどうぶつの森
#あつ森
#あつ森写真部 
#AnimalCrossing
#AnimalCrossingNewHorizons 
#ACNH https://t.co/ErQuTIEWHU",Twitter for Android,7,82,11/5/2021
2021-11-05 17:33:15+00:00,1.46E+18,Froggy chair variations and irl counterparts! #AnimalCrossingNewHorizons #froggychair #Frog #acnh #ACNHUpdate… https://t.co/X8vJZqsHjy,Twitter for Android,7,23,11/5/2021
2021-11-05 21:00:06+00:00,1.46E+18,"Who is the best Animal Crossing character and why is it Wardell

#AnimalCrossing https://t.co/oGC3Hz12hJ",Twitter for Android,7,31,11/5/2021
2021-10-30 20:30:00+00:00,1.45E+18,bees? #AnimalCrossing #ACNH #NintendoSwitch https://t.co/Xz9TrFyQs9,Nintendo Switch Share,7,79,10/30/2021
2021-11-01 16:00:14+00:00,1.46E+18,"Am I the only one that talks to one of them? I always talk to Tommy. 
#AnimalCrossing https://t.co/xz0zmjwHuo",Twitter for iPhone,7,65,11/1/2021
2021-11-01 14:17:11+00:00,1.46E+18,"Why am I so obsessed with the colors of this flower combo? 🥺
🍆🌼
#acnh #ACNHDesign #acnhinspo #AnimalCrossing https://t.co/3ifOB6o59l",Twitter for Android,7,36,11/1/2021
2021-11-05 00:14:39+00:00,1.46E+18,"coffee with the besties ☕️

+ #ACNH #AnimalCrossing https://t.co/2Lxeib5fbw",Twitter for iPhone,7,38,11/5/2021
2021-11-04 22:07:45+00:00,1.46E+18,trying to innovate new cores. this is overnight-shift-at-supermarket-is-kinda-spooky-bro-core. service work gothic… https://t.co/SR9neaaS5N,Nintendo Switch Share,7,25,11/4/2021
2021-10-30 05:12:41+00:00,1.45E+18,"Moby Speaks.

#Esports #Women #Zelda #100DaysOfCode #Streamer #USA #RealEstate #BTC #cosplay #AnimalCrossing… https://t.co/sH2WrmORWY",Twitter Web App,7,5,10/30/2021
2021-10-31 21:49:28+00:00,1.45E+18,"— Trick or treats Viviane ? 🍬
#animalcrossing #acnh https://t.co/9eYoFvznzd",Twitter for Android,7,108,10/31/2021
2021-11-04 20:23:05+00:00,1.46E+18,One of the things I love about the new animal crossing update lmao 😂 #AnimalCrossingNewHorizons #AnimalCrossing https://t.co/UnKiqDqXrs,Twitter for iPhone,7,161,11/4/2021
